# Date	real
07/09/26	1.149
07/09/26	1.126
07/09/26	1.082
07/09/26	1.149
07/09/26	1.088
07/09/26	1.129
07/09/26	1.185
07/09/26	1.17
07/09/26	1.138
07/09/26	1.235
