# Date	real
07/09/26	2.784
07/09/26	2.834
07/09/26	2.828
07/09/26	2.828
07/09/26	2.831
07/09/26	2.863
07/09/26	2.804
07/09/26	2.854
07/09/26	2.836
07/09/26	2.83
