# Date	real
06/26/26	1.166
06/26/26	1.129
06/26/26	1.131
06/26/26	1.124
06/26/26	1.127
06/26/26	1.126
06/26/26	1.148
06/26/26	1.128
06/26/26	1.186
06/26/26	1.129
