# Date	real
06/26/26	0.5208
06/26/26	0.4879
06/26/26	0.4837
06/26/26	0.4866
06/26/26	0.4877
06/26/26	0.4874
06/26/26	0.489
06/26/26	0.4933
06/26/26	0.4898
06/26/26	0.4855
