# Date	real
07/09/26	12.55
07/09/26	12.64
07/09/26	12.5
07/09/26	12.8
07/09/26	12.66
07/09/26	12.52
07/09/26	12.52
07/09/26	12.49
07/09/26	12.56
07/09/26	12.82
