# Date	real
07/10/26	3.398
07/10/26	3.381
07/10/26	3.372
07/10/26	3.38
07/10/26	3.383
07/10/26	3.379
07/10/26	3.375
07/10/26	3.376
07/10/26	3.382
07/10/26	3.376
