# Date	real
07/07/26	0.1169
07/07/26	0.08708
07/07/26	0.08534
07/07/26	0.08561
07/07/26	0.08429
07/07/26	0.09245
07/07/26	0.08716
07/07/26	0.09079
07/07/26	0.08312
07/07/26	0.08519
