# Date	real
07/07/26	22.78
07/07/26	22.85
07/07/26	23.37
07/07/26	23.07
07/07/26	22.7
07/07/26	22.82
07/07/26	22.86
07/07/26	23.71
07/07/26	22.46
07/07/26	22.65
