# Date	real
07/08/26	1.079
07/08/26	1.052
07/08/26	1.048
07/08/26	1.05
07/08/26	1.048
07/08/26	1.05
07/08/26	1.049
07/08/26	1.057
07/08/26	1.052
07/08/26	1.056
