# Date	real
07/06/26	2.358
07/06/26	2.325
07/06/26	2.329
07/06/26	2.319
07/06/26	2.333
07/06/26	2.326
07/06/26	2.324
07/06/26	2.333
07/06/26	2.332
07/06/26	2.335
