# Date	real
07/08/26	3.0
07/08/26	3.033
07/08/26	3.056
07/08/26	3.036
07/08/26	3.041
07/08/26	3.058
07/08/26	3.036
07/08/26	3.047
07/08/26	3.056
07/08/26	3.06
