# Date	real
05/15/26	2.323
05/15/26	2.275
05/15/26	2.259
05/15/26	2.25
05/15/26	2.262
05/15/26	2.258
05/15/26	2.267
05/15/26	2.273
05/15/26	2.267
05/15/26	2.272
