# Date	real
07/15/26	1.923
07/15/26	1.986
07/15/26	1.931
07/15/26	2.014
07/15/26	1.901
07/15/26	1.895
07/15/26	1.884
07/15/26	1.918
07/15/26	1.919
07/15/26	1.924
