# Date	real
07/09/26	3.875
07/09/26	3.958
07/09/26	3.878
07/09/26	3.957
07/09/26	3.943
07/09/26	3.901
07/09/26	3.944
07/09/26	3.992
07/09/26	3.87
07/09/26	3.962
