# Date	real
07/08/26	1.792
07/08/26	1.775
07/08/26	1.748
07/08/26	1.759
07/08/26	1.752
07/08/26	1.758
07/08/26	1.757
07/08/26	1.75
07/08/26	1.76
07/08/26	1.762
