# Date	real
07/08/26	1.229
07/08/26	1.179
07/08/26	1.184
07/08/26	1.186
07/08/26	1.179
07/08/26	1.202
07/08/26	1.165
07/08/26	1.183
07/08/26	1.178
07/08/26	1.185
