# Date	real
07/02/26	1.684
07/02/26	1.646
07/02/26	1.636
07/02/26	1.587
07/02/26	1.624
07/02/26	1.627
07/02/26	1.632
07/02/26	1.649
07/02/26	1.626
07/02/26	1.585
