# Date	real
07/02/26	1.361
07/02/26	1.388
07/02/26	1.396
07/02/26	1.345
07/02/26	1.416
07/02/26	1.332
07/02/26	1.362
07/02/26	1.36
07/02/26	1.352
07/02/26	1.385
