# Date	real
07/02/26	1.442
07/02/26	1.49
07/02/26	1.457
07/02/26	1.441
07/02/26	1.45
07/02/26	1.417
07/02/26	1.446
07/02/26	1.789
07/02/26	1.773
07/02/26	1.435
