# Date	real
07/02/26	4.53
07/02/26	4.981
07/02/26	4.815
07/02/26	4.773
07/02/26	4.748
07/02/26	4.819
07/02/26	4.878
07/02/26	4.535
07/02/26	4.365
07/02/26	4.412
