# Date	real
05/20/26	2.5
05/20/26	2.444
05/20/26	2.446
05/20/26	2.452
05/20/26	2.433
05/20/26	2.414
05/20/26	2.458
05/20/26	2.455
05/20/26	2.436
05/20/26	2.428
05/20/26	2.483
05/20/26	2.453
05/20/26	2.45
05/20/26	2.421
05/20/26	2.446
05/20/26	2.429
05/20/26	2.443
05/20/26	2.411
05/20/26	2.42
05/20/26	2.422
