# Date	real
05/21/26	1.099
05/21/26	1.023
05/21/26	1.048
05/21/26	1.058
05/21/26	1.069
05/21/26	1.046
05/21/26	1.081
05/21/26	1.025
05/21/26	1.072
05/21/26	1.122
