# Date	real
05/15/26	7.773
05/15/26	7.56
05/15/26	7.536
05/15/26	7.568
05/15/26	7.526
05/15/26	7.563
05/15/26	7.563
05/15/26	7.615
05/15/26	7.491
05/15/26	7.573
