# Date	real
05/15/26	4.547
05/15/26	4.545
05/15/26	4.485
05/15/26	4.609
05/15/26	4.502
05/15/26	4.534
05/15/26	4.521
05/15/26	4.466
05/15/26	4.465
05/15/26	4.146
