# Date	real
05/15/26	14.75
05/19/26	14.85
05/19/26	15.38
05/19/26	15.58
05/19/26	14.96
05/19/26	14.87
05/19/26	14.87
05/19/26	15.06
05/19/26	14.82
05/19/26	14.94
