# Date	real
05/15/26	4.436
05/15/26	4.136
05/15/26	4.141
05/15/26	4.171
05/15/26	4.145
05/15/26	4.129
05/15/26	4.127
05/15/26	4.117
05/15/26	4.507
05/15/26	4.509
