# Date	real
05/15/26	0.3421
05/15/26	0.3417
05/15/26	0.3447
05/15/26	0.3343
05/15/26	0.3518
05/15/26	0.343
05/15/26	0.3468
05/15/26	0.3463
05/15/26	0.3427
05/15/26	0.3526
