# Date	real
07/09/26	1.662
07/09/26	1.749
07/09/26	1.67
07/09/26	1.738
07/09/26	1.65
07/09/26	1.721
07/09/26	1.706
07/09/26	1.74
07/09/26	1.719
07/09/26	2.041
