# Date	real
07/02/26	0.7723
07/02/26	0.7232
07/02/26	0.7331
07/02/26	0.7216
07/02/26	0.7191
07/02/26	0.7332
07/02/26	0.7021
07/02/26	0.7335
07/02/26	0.705
07/02/26	0.7222
