# Date	real
07/08/26	3.45
07/08/26	3.426
07/08/26	3.388
07/08/26	3.422
07/08/26	3.445
07/08/26	3.411
07/08/26	3.429
07/08/26	3.426
07/08/26	3.429
07/08/26	3.441
