# Date	real
07/08/26	0.649
07/08/26	0.6518
07/08/26	0.6138
07/08/26	0.6198
07/08/26	0.6317
07/08/26	0.6067
07/08/26	0.6056
07/08/26	0.6041
07/08/26	0.6297
07/08/26	0.6314
