# Date	real
07/09/26	1.929
07/09/26	1.889
07/09/26	1.938
07/09/26	1.893
07/09/26	1.894
07/09/26	1.891
07/09/26	1.887
07/09/26	1.922
07/09/26	1.885
07/09/26	1.886
