# Date	real
05/20/26	0.8576
05/20/26	0.8296
05/20/26	0.7927
05/20/26	0.8216
05/20/26	0.823
05/20/26	0.8202
05/20/26	0.8206
05/20/26	0.8176
05/20/26	0.8188
05/20/26	0.7951
