# Date	real
05/20/26	1.961
05/20/26	1.906
05/20/26	1.895
05/20/26	1.921
05/20/26	1.925
05/20/26	1.919
05/20/26	1.894
05/20/26	1.919
05/20/26	1.924
05/20/26	1.925
