# Date	real
05/20/26	1.948
05/20/26	1.884
05/20/26	1.893
05/20/26	1.893
05/20/26	1.89
05/20/26	1.906
05/20/26	1.881
05/20/26	1.881
05/20/26	1.874
05/20/26	1.894
