# Date	real
05/15/26	0.7797
05/15/26	0.6832
05/15/26	0.7468
05/15/26	0.7313
05/15/26	0.7434
05/15/26	0.7228
05/15/26	0.7399
05/15/26	0.728
05/15/26	0.7409
05/15/26	0.742
