# Date	real
05/15/26	0.3752
05/15/26	0.3281
05/15/26	0.3451
05/15/26	0.3456
05/15/26	0.3411
05/15/26	0.3359
05/15/26	0.3405
05/15/26	0.3469
05/15/26	0.348
05/15/26	0.3429
