# Date	real
07/10/26	23.23
07/10/26	23.18
07/10/26	23.29
07/10/26	23.34
07/10/26	23.35
07/10/26	23.32
07/10/26	23.21
07/10/26	23.22
07/10/26	23.28
07/10/26	23.26
