# Date	real
07/08/26	3.792
07/08/26	3.778
07/08/26	3.753
07/08/26	3.76
07/08/26	3.767
07/08/26	3.763
07/08/26	3.763
07/08/26	3.75
07/08/26	3.765
07/08/26	3.767
